"","id","batchnum","condition","case","consistency","Segment"
"1368","5d482ea821c9be351f7630fa",92,"ind in groups",1,0,"Before"
"1369","",93,"group",0,1,"Before"
"1370","",93,"nominal",1,1,"Before"
"1371","5d482ea521c9be351f762444",93,"individual",1,0,"Before"
"1372","5d482ea521c9be351f7624a8",93,"individual",1,1,"Before"
"1373","5d482ea621c9be351f762936",93,"individual",1,0,"Before"
"1374","5d482ea721c9be351f762f5e",93,"individual",1,0,"Before"
"1375","5d482ea721c9be351f763067",93,"individual",1,1,"Before"
"1376","5d482ea521c9be351f762444",93,"ind in groups",0,0,"Before"
"1377","5d482ea521c9be351f7624a8",93,"ind in groups",0,0,"Before"
"1378","5d482ea621c9be351f762936",93,"ind in groups",0,0,"Before"
"1379","5d482ea721c9be351f762f5e",93,"ind in groups",0,1,"Before"
"1380","5d482ea721c9be351f763067",93,"ind in groups",0,0,"Before"
"1381","",94,"group",1,0,"Before"
"1382","",94,"nominal",0,1,"Before"
"1383","5d482ea721c9be351f762f65",94,"individual",0,1,"Before"
"1384","5d482eaa21c9be351f763dd9",94,"individual",0,1,"Before"
"1385","5e31d78fe31c5304c46f18ac",94,"individual",0,1,"Before"
"1386","5ea0c63a9dc0406f89889495",94,"individual",0,1,"Before"
"1387","5ea75e96fd339b022f9ceba8",94,"individual",0,1,"Before"
"1388","5ea9a7aaa68ffa2bcbe11875",94,"individual",0,1,"Before"
"1389","5ea9a7c8a68ffa2bcbe11876",94,"individual",0,0,"Before"
"1390","5d482ea721c9be351f762f65",94,"ind in groups",1,1,"Before"
"1391","5d482eaa21c9be351f763dd9",94,"ind in groups",1,0,"Before"
"1392","5e31d78fe31c5304c46f18ac",94,"ind in groups",1,0,"Before"
"1393","5ea0c63a9dc0406f89889495",94,"ind in groups",1,1,"Before"
"1394","5ea75e96fd339b022f9ceba8",94,"ind in groups",1,1,"Before"
"1395","5ea9a7aaa68ffa2bcbe11875",94,"ind in groups",1,0,"Before"
"1396","5ea9a7c8a68ffa2bcbe11876",94,"ind in groups",1,1,"Before"
"1397","",95,"group",1,0,"Before"
"1398","",95,"nominal",0,0,"Before"
"1399","5d482eaa21c9be351f763937",95,"individual",0,1,"Before"
"1400","5d482eab21c9be351f763f87",95,"individual",0,0,"Before"
"1401","5d482eab21c9be351f764140",95,"individual",0,0,"Before"
"1402","5ea8c98e7d50722703c58e0e",95,"individual",0,0,"Before"
"1403","5ea9a890a68ffa2bcbe1187c",95,"individual",0,0,"Before"
"1404","5ea9ad9aa68ffa2bcbe11b29",95,"individual",0,1,"Before"
"1405","5d482eaa21c9be351f763937",95,"ind in groups",1,1,"Before"
"1406","5d482eab21c9be351f763f87",95,"ind in groups",1,1,"Before"
"1407","5d482eab21c9be351f764140",95,"ind in groups",1,1,"Before"
"1408","5ea8c98e7d50722703c58e0e",95,"ind in groups",1,1,"Before"
"1409","5ea9a890a68ffa2bcbe1187c",95,"ind in groups",1,1,"Before"
"1410","5ea9ad9aa68ffa2bcbe11b29",95,"ind in groups",1,0,"Before"
"1411","",96,"group",1,0,"Before"
"1412","",96,"nominal",0,0,"Before"
"1413","5d482ea621c9be351f76286e",96,"individual",0,0,"Before"
"1414","5d482ea721c9be351f762e26",96,"individual",0,1,"Before"
"1415","5eab5e9cd5ea945196f999fa",96,"individual",0,1,"Before"
"1416","5eab7454d5ea945196f9c9ef",96,"individual",0,1,"Before"
"1417","5eab7490d5ea945196f9cac7",96,"individual",0,0,"Before"
"1418","5d482ea621c9be351f76286e",96,"ind in groups",1,1,"Before"
"1419","5d482ea721c9be351f762e26",96,"ind in groups",1,0,"Before"
"1420","5eab5e9cd5ea945196f999fa",96,"ind in groups",1,1,"Before"
"1421","5eab7454d5ea945196f9c9ef",96,"ind in groups",1,1,"Before"
"1422","5eab7490d5ea945196f9cac7",96,"ind in groups",1,1,"Before"
"1423","",97,"group",0,1,"Before"
"1424","",97,"nominal",1,1,"Before"
"1425","5d482ea121c9be351f761d3e",97,"individual",1,1,"Before"
"1426","5d482ea221c9be351f761f5e",97,"individual",1,0,"Before"
"1427","5d482ea321c9be351f762027",97,"individual",1,1,"Before"
"1428","5d482ea621c9be351f762772",97,"individual",1,1,"Before"
"1429","5d482ea821c9be351f7630ba",97,"individual",1,1,"Before"
"1430","5eab6e5ad5ea945196f9b094",97,"individual",1,0,"Before"
"1431","5eab726ad5ea945196f9c0ed",97,"individual",1,0,"Before"
"1432","5d482ea121c9be351f761d3e",97,"ind in groups",0,0,"Before"
"1433","5d482ea221c9be351f761f5e",97,"ind in groups",0,0,"Before"
"1434","5d482ea321c9be351f762027",97,"ind in groups",0,1,"Before"
"1435","5d482ea621c9be351f762772",97,"ind in groups",0,0,"Before"
"1436","5d482ea821c9be351f7630ba",97,"ind in groups",0,0,"Before"
"1437","5eab6e5ad5ea945196f9b094",97,"ind in groups",0,0,"Before"
"1438","5eab726ad5ea945196f9c0ed",97,"ind in groups",0,1,"Before"
"1439","",98,"group",0,0,"Before"
"1440","",98,"nominal",1,1,"Before"
"1441","5d482ea321c9be351f76201f",98,"individual",1,1,"Before"
"1442","5d482ea621c9be351f762b0a",98,"individual",1,0,"Before"
"1443","5d482ea721c9be351f762eb1",98,"individual",1,1,"Before"
"1444","5d482ea921c9be351f763740",98,"individual",1,1,"Before"
"1445","5d482eab21c9be351f763f5c",98,"individual",1,1,"Before"
"1446","5d482ea321c9be351f76201f",98,"ind in groups",0,1,"Before"
"1447","5d482ea621c9be351f762b0a",98,"ind in groups",0,1,"Before"
"1448","5d482ea721c9be351f762eb1",98,"ind in groups",0,1,"Before"
"1449","5d482ea921c9be351f763740",98,"ind in groups",0,0,"Before"
"1450","5d482eab21c9be351f763f5c",98,"ind in groups",0,1,"Before"
"1451","",99,"group",0,1,"Before"
"1452","",99,"nominal",1,1,"Before"
"1453","5d0ceb322c04075bfb121198",99,"individual",1,0,"Before"
"1454","5d482ea121c9be351f761c52",99,"individual",1,1,"Before"
"1455","5d482ea221c9be351f761ebd",99,"individual",1,0,"Before"
"1456","5d482ea721c9be351f762dd5",99,"individual",1,1,"Before"
"1457","5d482ea821c9be351f763331",99,"individual",1,1,"Before"
"1458","5d482ea921c9be351f763596",99,"individual",1,1,"Before"
"1459","5d0ceb322c04075bfb121198",99,"ind in groups",0,0,"Before"
"1460","5d482ea121c9be351f761c52",99,"ind in groups",0,1,"Before"
"1461","5d482ea221c9be351f761ebd",99,"ind in groups",0,1,"Before"
"1462","5d482ea621c9be351f762937",99,"ind in groups",0,1,"Before"
"1463","5d482ea721c9be351f762dd5",99,"ind in groups",0,1,"Before"
"1464","5d482ea821c9be351f763331",99,"ind in groups",0,0,"Before"
"1465","5d482ea921c9be351f763596",99,"ind in groups",0,1,"Before"
"1466","",100,"group",0,1,"Before"
"1467","",100,"nominal",1,0,"Before"
"1468","5d482ea121c9be351f761c46",100,"individual",1,0,"Before"
"1469","5d482ea121c9be351f761d74",100,"individual",1,1,"Before"
"1470","5d482ea121c9be351f761d83",100,"individual",1,0,"Before"
"1471","5d482ea121c9be351f761d40",100,"individual",1,1,"Before"
"1472","5d482ea221c9be351f761db6",100,"individual",1,1,"Before"
"1473","5d482ea521c9be351f7624c5",100,"individual",1,1,"Before"
"1474","5d482ea121c9be351f761c46",100,"ind in groups",0,1,"Before"
"1475","5d482ea121c9be351f761d74",100,"ind in groups",0,1,"Before"
"1476","5d482ea121c9be351f761d83",100,"ind in groups",0,1,"Before"
"1477","5d482ea121c9be351f761d40",100,"ind in groups",0,1,"Before"
"1478","5d482ea221c9be351f761db6",100,"ind in groups",0,0,"Before"
"1479","5d482ea521c9be351f7624c5",100,"ind in groups",0,0,"Before"
"1480","",101,"group",0,0,"Before"
"1481","",101,"nominal",1,0,"Before"
"1482","5d482ea621c9be351f762b52",101,"individual",1,0,"Before"
"1483","5d482ea621c9be351f762b74",101,"individual",1,1,"Before"
"1484","5d482ea721c9be351f762ddf",101,"individual",1,0,"Before"
"1485","5d482ea821c9be351f763561",101,"individual",1,1,"Before"
"1486","5d482eab21c9be351f764109",101,"individual",1,0,"Before"
"1487","5d482ea621c9be351f762b52",101,"ind in groups",0,1,"Before"
"1488","5d482ea621c9be351f762b74",101,"ind in groups",0,0,"Before"
"1489","5d482ea721c9be351f762ddf",101,"ind in groups",0,1,"Before"
"1490","5d482ea821c9be351f763561",101,"ind in groups",0,0,"Before"
"1491","5d482eab21c9be351f764109",101,"ind in groups",0,0,"Before"
"1492","",102,"group",1,0,"Before"
"1493","",102,"nominal",0,0,"Before"
"1494","5d407d8011e92e314fcda15f",102,"individual",0,0,"Before"
"1495","5d482ea521c9be351f7626b8",102,"individual",0,0,"Before"
"1496","5d482ea621c9be351f762940",102,"individual",0,0,"Before"
"1497","5d482ea721c9be351f763043",102,"individual",0,1,"Before"
"1498","5d482ea921c9be351f7636b2",102,"individual",0,1,"Before"
"1499","5ea9d2fca68ffa2bcbe13a4e",102,"individual",0,1,"Before"
"1500","5d407d8011e92e314fcda15f",102,"ind in groups",1,1,"Before"
"1501","5d482ea521c9be351f7626b8",102,"ind in groups",1,0,"Before"
"1502","5d482ea621c9be351f762940",102,"ind in groups",1,1,"Before"
"1503","5d482ea721c9be351f763043",102,"ind in groups",1,0,"Before"
"1504","5d482ea921c9be351f7636b2",102,"ind in groups",1,0,"Before"
"1505","5ea9d2fca68ffa2bcbe13a4e",102,"ind in groups",1,1,"Before"
"1506","",103,"group",0,1,"Before"
"1507","",103,"nominal",1,0,"Before"
"1508","5d482ea521c9be351f7625f2",103,"individual",1,0,"Before"
"1509","5d482ea721c9be351f762cc9",103,"individual",1,0,"Before"
"1510","5d482ea821c9be351f763391",103,"individual",1,1,"Before"
"1511","5d482eaa21c9be351f763d63",103,"individual",1,1,"Before"
"1512","5ea885dc7d50722703c53e04",103,"individual",1,1,"Before"
"1513","5eab5f96d5ea945196f99a08",103,"individual",1,0,"Before"
"1514","5d482ea521c9be351f7625f2",103,"ind in groups",0,1,"Before"
"1515","5d482ea721c9be351f762cc9",103,"ind in groups",0,0,"Before"
"1516","5d482ea821c9be351f763391",103,"ind in groups",0,1,"Before"
"1517","5d482eaa21c9be351f763d63",103,"ind in groups",0,1,"Before"
"1518","5ea885dc7d50722703c53e04",103,"ind in groups",0,0,"Before"
"1519","5eab5f96d5ea945196f99a08",103,"ind in groups",0,0,"Before"
"1520","",104,"group",1,1,"Before"
"1521","",104,"nominal",0,0,"Before"
"1522","5d0cec862c04075bfb1211a7",104,"individual",0,1,"Before"
"1523","5d482ea121c9be351f761c31",104,"individual",0,0,"Before"
"1524","5d482ea421c9be351f76221a",104,"individual",0,0,"Before"
"1525","5d482ea421c9be351f7622dc",104,"individual",0,1,"Before"
"1526","5eab48dad5ea945196f9688a",104,"individual",0,1,"Before"
"1527","5d0cec862c04075bfb1211a7",104,"ind in groups",1,1,"Before"
"1528","5d482ea121c9be351f761c31",104,"ind in groups",1,1,"Before"
"1529","5d482ea421c9be351f76221a",104,"ind in groups",1,0,"Before"
"1530","5eab48dad5ea945196f9688a",104,"ind in groups",1,1,"Before"
"1531","",105,"group",0,1,"Before"
"1532","",105,"nominal",1,1,"Before"
"1533","5d40909011e92e314fcdae58",105,"individual",1,1,"Before"
"1534","5d482ea121c9be351f761bee",105,"individual",1,0,"Before"
"1535","5d482ea121c9be351f761bf0",105,"individual",1,1,"Before"
"1536","5d482ea421c9be351f762202",105,"individual",1,0,"Before"
"1537","5d482ea721c9be351f762c35",105,"individual",1,1,"Before"
"1538","5d40909011e92e314fcdae58",105,"ind in groups",0,1,"Before"
"1539","5d482ea121c9be351f761bee",105,"ind in groups",0,0,"Before"
"1540","5d482ea121c9be351f761bf0",105,"ind in groups",0,1,"Before"
"1541","5d482ea421c9be351f762202",105,"ind in groups",0,0,"Before"
"1542","5d482ea721c9be351f762c35",105,"ind in groups",0,1,"Before"
"1543","",106,"group",0,1,"Before"
"1544","",106,"nominal",1,1,"Before"
"1545","5d43364cce0995585f1a5cbd",106,"individual",1,1,"Before"
"1546","5d482ea221c9be351f761dac",106,"individual",1,0,"Before"
"1547","5d482ea421c9be351f762296",106,"individual",1,1,"Before"
"1548","5d482ea621c9be351f762956",106,"individual",1,1,"Before"
"1549","5eaa6370d5ea945196f95250",106,"individual",1,1,"Before"
"1550","5d43364cce0995585f1a5cbd",106,"ind in groups",0,0,"Before"
"1551","5d482ea221c9be351f761dac",106,"ind in groups",0,1,"Before"
"1552","5d482ea421c9be351f762296",106,"ind in groups",0,0,"Before"
"1553","5d482ea621c9be351f762956",106,"ind in groups",0,0,"Before"
"1554","5eaa6370d5ea945196f95250",106,"ind in groups",0,0,"Before"
"1555","",107,"group",0,0,"Before"
"1556","",107,"nominal",1,1,"Before"
"1557","5d482ea321c9be351f76213d",107,"individual",1,0,"Before"
"1558","5d482ea421c9be351f7621a1",107,"individual",1,0,"Before"
"1559","5d482ea421c9be351f76227f",107,"individual",1,0,"Before"
"1560","5d482ea521c9be351f7624ec",107,"individual",1,1,"Before"
"1561","5d482ea621c9be351f76278a",107,"individual",1,0,"Before"
"1562","5d482eab21c9be351f763fc3",107,"individual",1,1,"Before"
"1563","5eac601cd5ea945196fa0766",107,"individual",1,0,"Before"
"1564","5d482ea321c9be351f76213d",107,"ind in groups",0,1,"Before"
"1565","5d482ea421c9be351f7621a1",107,"ind in groups",0,1,"Before"
"1566","5d482ea421c9be351f76227f",107,"ind in groups",0,0,"Before"
"1567","5d482ea521c9be351f7624ec",107,"ind in groups",0,1,"Before"
"1568","5d482ea621c9be351f76278a",107,"ind in groups",0,1,"Before"
"1569","5d482eab21c9be351f763fc3",107,"ind in groups",0,1,"Before"
"1570","5eac601cd5ea945196fa0766",107,"ind in groups",0,0,"Before"
"1571","",108,"group",0,0,"Before"
"1572","",108,"nominal",1,1,"Before"
"1573","5d482ea221c9be351f761de7",108,"individual",1,0,"Before"
"1574","5d482ea221c9be351f761e09",108,"individual",1,1,"Before"
"1575","5d482ea221c9be351f761f32",108,"individual",1,0,"Before"
"1576","5d482ea421c9be351f7622df",108,"individual",1,1,"Before"
"1577","5d482ea621c9be351f7629de",108,"individual",1,1,"Before"
"1578","5d482ea221c9be351f761de7",108,"ind in groups",0,1,"Before"
"1579","5d482ea221c9be351f761e09",108,"ind in groups",0,0,"Before"
"1580","5d482ea221c9be351f761f32",108,"ind in groups",0,0,"Before"
"1581","5d482ea421c9be351f7622df",108,"ind in groups",0,0,"Before"
"1582","5d482ea621c9be351f7629de",108,"ind in groups",0,0,"Before"
"1583","",109,"group",1,1,"Before"
"1584","",109,"nominal",0,0,"Before"
"1585","5d420c68ce0995585f1a548f",109,"individual",0,0,"Before"
"1586","5d482ea121c9be351f761c6c",109,"individual",0,1,"Before"
"1587","5d482ea221c9be351f761ea0",109,"individual",0,0,"Before"
"1588","5d482ea321c9be351f76212b",109,"individual",0,1,"Before"
"1589","5d482ea521c9be351f762434",109,"individual",0,1,"Before"
"1590","5d420c68ce0995585f1a548f",109,"ind in groups",1,1,"Before"
"1591","5d482ea121c9be351f761c6c",109,"ind in groups",1,1,"Before"
"1592","5d482ea221c9be351f761ea0",109,"ind in groups",1,1,"Before"
"1593","5d482ea321c9be351f76212b",109,"ind in groups",1,1,"Before"
"1594","5d482ea521c9be351f762434",109,"ind in groups",1,1,"Before"
"1595","",110,"group",0,1,"Before"
"1596","",110,"nominal",1,1,"Before"
"1597","5d2a2256d9ca6e7f1bedb4d3",110,"individual",1,1,"Before"
"1598","5d482ea121c9be351f761c97",110,"individual",1,1,"Before"
"1599","5d482ea221c9be351f761e64",110,"individual",1,1,"Before"
"1600","5d482ea921c9be351f7636a3",110,"individual",1,1,"Before"
"1601","5eac671ad5ea945196fa0d03",110,"individual",1,1,"Before"
"1602","5d2a2256d9ca6e7f1bedb4d3",110,"ind in groups",0,0,"Before"
"1603","5d482ea121c9be351f761c97",110,"ind in groups",0,1,"Before"
"1604","5d482ea221c9be351f761e64",110,"ind in groups",0,0,"Before"
"1605","5d482ea921c9be351f7636a3",110,"ind in groups",0,0,"Before"
"1606","5eac671ad5ea945196fa0d03",110,"ind in groups",0,0,"Before"
"1607","",111,"group",0,0,"Before"
"1608","",111,"nominal",1,0,"Before"
"1609","5d1a795a2d54e95acef0ea74",111,"individual",1,0,"Before"
"1610","5eac6756d5ea945196fa0d30",111,"individual",1,0,"Before"
"1611","5eac67a6d5ea945196fa0d67",111,"individual",1,0,"Before"
"1612","5eac69b8d5ea945196fa1146",111,"individual",1,1,"Before"
"1613","5eac6c10d5ea945196fa169d",111,"individual",1,0,"Before"
"1614","5d1a795a2d54e95acef0ea74",111,"ind in groups",0,1,"Before"
"1615","5eac6756d5ea945196fa0d30",111,"ind in groups",0,1,"Before"
"1616","5eac67a6d5ea945196fa0d67",111,"ind in groups",0,1,"Before"
"1617","5eac69b8d5ea945196fa1146",111,"ind in groups",0,1,"Before"
"1618","5eac6c10d5ea945196fa169d",111,"ind in groups",0,0,"Before"
"1619","",112,"group",0,1,"Before"
"1620","",112,"nominal",1,0,"Before"
"1621","5d482ea721c9be351f762db4",112,"individual",1,1,"Before"
"1622","5d482eaa21c9be351f763d1b",112,"individual",1,0,"Before"
"1623","5d482eab21c9be351f763fda",112,"individual",1,1,"Before"
"1624","5d482eab21c9be351f764120",112,"individual",1,1,"Before"
"1625","5eac58b0d5ea945196fa0707",112,"individual",1,0,"Before"
"1626","5eac6f58d5ea945196fa21c6",112,"individual",1,0,"Before"
"1627","5eac6f76d5ea945196fa21d7",112,"individual",1,0,"Before"
"1628","5d482eaa21c9be351f763d1b",112,"ind in groups",0,0,"Before"
"1629","5d482eab21c9be351f763fda",112,"ind in groups",0,0,"Before"
"1630","5d482eab21c9be351f764120",112,"ind in groups",0,0,"Before"
"1631","5eac58b0d5ea945196fa0707",112,"ind in groups",0,1,"Before"
"1632","5eac6f58d5ea945196fa21c6",112,"ind in groups",0,0,"Before"
"1633","5eac6f76d5ea945196fa21d7",112,"ind in groups",0,1,"Before"
"1634","",113,"group",1,0,"Before"
"1635","",113,"nominal",0,1,"Before"
"1636","5d482ea621c9be351f7629ca",113,"individual",0,0,"Before"
"1637","5d482ea621c9be351f762b0e",113,"individual",0,1,"Before"
"1638","5d482ea821c9be351f76324e",113,"individual",0,0,"Before"
"1639","5d482eab21c9be351f763e5e",113,"individual",0,0,"Before"
"1640","5eab7fb2d5ea945196f9ec55",113,"individual",0,0,"Before"
"1641","5eac59bed5ea945196fa0710",113,"individual",0,1,"Before"
"1642","5eac5dced5ea945196fa0742",113,"individual",0,1,"Before"
"1643","5d482ea621c9be351f7629ca",113,"ind in groups",1,0,"Before"
"1644","5d482ea621c9be351f762b0e",113,"ind in groups",1,1,"Before"
"1645","5d482ea821c9be351f76324e",113,"ind in groups",1,1,"Before"
"1646","5d482eab21c9be351f763e5e",113,"ind in groups",1,0,"Before"
"1647","5ea733583ecdad55472022d2",113,"ind in groups",1,0,"Before"
"1648","5eab7fb2d5ea945196f9ec55",113,"ind in groups",1,1,"Before"
"1649","5eac59bed5ea945196fa0710",113,"ind in groups",1,0,"Before"
"1650","5eac5dced5ea945196fa0742",113,"ind in groups",1,0,"Before"
"1651","",114,"group",0,0,"Before"
"1652","",114,"nominal",1,0,"Before"
"1653","5d482ea421c9be351f7621d6",114,"individual",1,0,"Before"
"1654","5d482ea621c9be351f762a7f",114,"individual",1,0,"Before"
"1655","5eaa5c04d5ea945196f9522f",114,"individual",1,0,"Before"
"1656","5eacae50d5ea945196fa6603",114,"individual",1,1,"Before"
"1657","5eacbd5ad5ea945196fa7424",114,"individual",1,1,"Before"
"1658","5d482ea421c9be351f7621d6",114,"ind in groups",0,0,"Before"
"1659","5d482ea621c9be351f762a7f",114,"ind in groups",0,1,"Before"
"1660","5d482ea921c9be351f76378f",114,"ind in groups",0,0,"Before"
"1661","5eaa5c04d5ea945196f9522f",114,"ind in groups",0,0,"Before"
"1662","5eacae50d5ea945196fa6603",114,"ind in groups",0,0,"Before"
"1663","5eacbd5ad5ea945196fa7424",114,"ind in groups",0,0,"Before"
"1664","",115,"group",1,1,"Before"
"1665","",115,"nominal",0,1,"Before"
"1666","5d482ea121c9be351f761bfa",115,"individual",0,1,"Before"
"1667","5eab85f2d5ea945196f9f955",115,"individual",0,1,"Before"
"1668","5eac6a08d5ea945196fa1225",115,"individual",0,1,"Before"
"1669","5eac7476d5ea945196fa369c",115,"individual",0,0,"Before"
"1670","5eacaaa4d5ea945196fa63f3",115,"individual",0,1,"Before"
"1671","5eacaf5ed5ea945196fa6656",115,"individual",0,1,"Before"
"1672","5d482ea121c9be351f761bfa",115,"ind in groups",1,1,"Before"
"1673","5eab85f2d5ea945196f9f955",115,"ind in groups",1,1,"Before"
"1674","5eac6a08d5ea945196fa1225",115,"ind in groups",1,0,"Before"
"1675","5eac7476d5ea945196fa369c",115,"ind in groups",1,1,"Before"
"1676","5eacaaa4d5ea945196fa63f3",115,"ind in groups",1,0,"Before"
"1677","5eacaf5ed5ea945196fa6656",115,"ind in groups",1,1,"Before"
"1678","",116,"group",1,0,"Before"
"1679","",116,"nominal",0,1,"Before"
"1680","5eab4af6d5ea945196f96c0d",116,"individual",0,0,"Before"
"1681","5eac5a0ed5ea945196fa0712",116,"individual",0,0,"Before"
"1682","5eaca02cd5ea945196fa6060",116,"individual",0,1,"Before"
"1683","5eacaa9ad5ea945196fa63ef",116,"individual",0,1,"Before"
"1684","5eab4af6d5ea945196f96c0d",116,"ind in groups",1,0,"Before"
"1685","5eac5a0ed5ea945196fa0712",116,"ind in groups",1,0,"Before"
"1686","5eac77e6d5ea945196fa40a3",116,"ind in groups",1,0,"Before"
"1687","5eaca02cd5ea945196fa6060",116,"ind in groups",1,1,"Before"
"1688","5eacaa9ad5ea945196fa63ef",116,"ind in groups",1,1,"Before"
"1689","",117,"group",0,1,"Before"
"1690","",117,"nominal",1,0,"Before"
"1691","5d482ea521c9be351f7624ab",117,"individual",1,1,"Before"
"1692","5d482ea821c9be351f7632bf",117,"individual",1,0,"Before"
"1693","5d482ea921c9be351f7638d3",117,"individual",1,1,"Before"
"1694","5eac6a76d5ea945196fa12a6",117,"individual",1,1,"Before"
"1695","5eac6d78d5ea945196fa1b2a",117,"individual",1,1,"Before"
"1696","5d482ea521c9be351f7624ab",117,"ind in groups",0,1,"Before"
"1697","5d482ea821c9be351f7632bf",117,"ind in groups",0,1,"Before"
"1698","5d482ea921c9be351f7638d3",117,"ind in groups",0,0,"Before"
